3UL5XDRDNCHK11BUHCOOSORU1L1852,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:48 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 19 13:24:48 PDT 2018,,,3L70J4KAZHKVAMGVJIVNBBH28YFDAS,A26EN88CJRT6KN,Approved,Mon Apr 16 17:46:54 PDT 2018,Mon Apr 16 17:52:57 PDT 2018,Wed Apr 18 17:52:57 PDT 2018,2018-04-19 00:53:48 UTC,,,363,100% (1/1),100% (1/1),100% (1/1),https://www.youtube.com/watch?v=26bw-hBiAAI,https://www.youtube.com/watch?v=KuNcSp2T4Lw,https://www.youtube.com/watch?v=CIXE0Mr3rBg,https://www.youtube.com/watch?v=R98sgmllCEg,https://www.youtube.com/watch?v=fyxJwYV1a6s,,none,2,comes up with date and time of event,0:00,3,invictus games,0:27,1,nothing,0:00,1,nothing,0:00,3,coke ad,0:20,,
3UL5XDRDNCHK11BUHCOOSORU1L1852,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:48 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 19 13:24:48 PDT 2018,,,3Q5ZZ9ZEVPDMNL8N7ETQH8NF50P58U,A2EL1B9BOAJID,Approved,Wed Apr 18 13:10:05 PDT 2018,Wed Apr 18 13:15:02 PDT 2018,Fri Apr 20 13:15:02 PDT 2018,2018-04-20 20:15:48 UTC,,,297,100% (12/12),100% (12/12),100% (12/12),https://www.youtube.com/watch?v=26bw-hBiAAI,https://www.youtube.com/watch?v=KuNcSp2T4Lw,https://www.youtube.com/watch?v=CIXE0Mr3rBg,https://www.youtube.com/watch?v=R98sgmllCEg,https://www.youtube.com/watch?v=fyxJwYV1a6s,,there were 2 unavaiable videos,3,"the screen says ""wrestlemania sunday april 3rd only on W network""",0:17,3,"a screen pops up that says ""invictus games orlando 2016 for our wounded warriors""",0:13,1,the video was not available,n/a,1,the video was not available,n/a,3,"the announcer says ""coke light, have a great break""",0:20,,
3JTPR5MTZSA4W2DVQ1LRIT0LWLV5KI,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:47 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 19 13:24:47 PDT 2018,,,32KTQ2V7REDK9XC345GQY6TCB55M96,ALHRKRDJCDCYT,Approved,Thu Apr 19 11:31:06 PDT 2018,Thu Apr 19 11:35:51 PDT 2018,Sat Apr 21 11:35:51 PDT 2018,2018-04-21 18:36:48 UTC,,,285,100% (15/15),100% (15/15),100% (15/15),https://www.youtube.com/watch?v=2j4RF6cx0SY,https://www.youtube.com/watch?v=FxZ_Z-_j71I,https://www.youtube.com/watch?v=TMN_cfCSFWw,https://www.youtube.com/watch?v=X4GZfvXx9Js,https://www.youtube.com/watch?v=6Zd6Z2-fjik,,no i truley enjoy these hits,2,I am carla fergrina,N/A,2,Its called apple 2,N/A,2,Some drink it because they are responsiable others drink it because the taste,N/A,2,If i can do it you can do it,N/A,1,N/A,N/A,,
3JTPR5MTZSA4W2DVQ1LRIT0LWLV5KI,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:47 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 19 13:24:47 PDT 2018,,,3AAJC4I4FHQ9EGOV56XXV23OMAQJZY,A2EL1B9BOAJID,Approved,Wed Apr 18 13:05:22 PDT 2018,Wed Apr 18 13:10:02 PDT 2018,Fri Apr 20 13:10:02 PDT 2018,2018-04-20 20:10:48 UTC,,,280,100% (12/12),100% (12/12),100% (12/12),https://www.youtube.com/watch?v=2j4RF6cx0SY,https://www.youtube.com/watch?v=FxZ_Z-_j71I,https://www.youtube.com/watch?v=TMN_cfCSFWw,https://www.youtube.com/watch?v=X4GZfvXx9Js,https://www.youtube.com/watch?v=6Zd6Z2-fjik,,the last video was unavailable,3,"""I'm carly fiorina and I approve this message""",0:20,2,"""see it at high technology, the computer store""",n/a,3,"the ""ah"" pops out of Hahn",0:18,3,"the etrade star pops up and the song says ""let's go""",0:24,1,the video was not available,n/a,,
3JTPR5MTZSA4W2DVQ1LRIT0LWLV5KI,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:47 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 19 13:24:47 PDT 2018,,,3U5NZHP4LS0J96RZUXWASRLVZJSPHR,AVJQCYPOW6LOA,Approved,Wed Apr 18 07:25:30 PDT 2018,Wed Apr 18 07:37:28 PDT 2018,Fri Apr 20 07:37:28 PDT 2018,2018-04-20 14:37:48 UTC,,,718,100% (1529/1530),100% (18/18),100% (16/16),https://www.youtube.com/watch?v=2j4RF6cx0SY,https://www.youtube.com/watch?v=FxZ_Z-_j71I,https://www.youtube.com/watch?v=TMN_cfCSFWw,https://www.youtube.com/watch?v=X4GZfvXx9Js,https://www.youtube.com/watch?v=6Zd6Z2-fjik,,Last video is not available.,3,Says I'm Carly Fiorina and I approve this message.,0:11,2,See the apple 2 at high technology computer store.,No climax.,3,Guy bounces girl off her tanning chair to have a beer.,0:17,3,Baby spits up all over the floor and there are a1000 new accounts each day at e trade.,0:22,1,Video is not available.,Video is not available.,,
3JTPR5MTZSA4W2DVQ1LRIT0LWLV5KI,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:47 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 19 13:24:47 PDT 2018,,,3X73LLYYQ2CJ6LFMEIJIO2G0Z62HN2,A2JY56TZCEPK3J,Approved,Wed Apr 18 21:52:47 PDT 2018,Wed Apr 18 22:05:13 PDT 2018,Fri Apr 20 22:05:13 PDT 2018,2018-04-21 05:05:48 UTC,,,746,100% (118/118),100% (116/116),100% (115/115),https://www.youtube.com/watch?v=2j4RF6cx0SY,https://www.youtube.com/watch?v=FxZ_Z-_j71I,https://www.youtube.com/watch?v=TMN_cfCSFWw,https://www.youtube.com/watch?v=X4GZfvXx9Js,https://www.youtube.com/watch?v=6Zd6Z2-fjik,,none,2,A senate candidate is talking to the camera,na,2,a store's address is displayed,na,2,A woman is standing in a pool,na,2,A baby is sitting in front of the camera,na,1,na,na,,
3P458N04Q1FIH5TF71YIAG5B8KJ2X3,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:48 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Mon Apr 23 06:08:45 PDT 2018,,,3DPNQGW4LMDHNOLZ0UDIS2LAZFU646,A1DH20G17H8BRK,Approved,Fri Apr 20 06:13:00 PDT 2018,Fri Apr 20 06:20:08 PDT 2018,Sun Apr 22 06:20:08 PDT 2018,2018-04-22 13:20:48 UTC,,,428,100% (3/3),100% (3/3),100% (3/3),https://www.youtube.com/watch?v=4W6VxtNZjok,https://www.youtube.com/watch?v=IRsUvDENjcY,https://www.youtube.com/watch?v=4dpMzSTI4UM,https://www.youtube.com/watch?v=BUpky0h5_PE,https://www.youtube.com/watch?v=XP3cyRRAfX0,,Great stuff!,3,At the end of the video the driver of the car swerves and avoids the squirrel.,0:08,1,N/A,N/A,1,N/A,N/A,2,The video ends with video of a fountain in the middle of a lake.,N/A,3,The girl in the ad puts on lip gloss instead of signing up for the science fair after negative reinforcement that science is not for girls.,0:48,,
3P458N04Q1FIH5TF71YIAG5B8KJ2X3,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:48 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Mon Apr 23 06:08:45 PDT 2018,,,3E4GGUZ1T9PEJPR1YKOV96TUGQR2K8,A1HNIWB0V84UN8,Approved,Wed Apr 18 12:58:07 PDT 2018,Wed Apr 18 13:14:20 PDT 2018,Fri Apr 20 13:14:20 PDT 2018,2018-04-20 20:14:48 UTC,,,973,100% (2/2),100% (2/2),100% (1/1),https://www.youtube.com/watch?v=4W6VxtNZjok,https://www.youtube.com/watch?v=IRsUvDENjcY,https://www.youtube.com/watch?v=4dpMzSTI4UM,https://www.youtube.com/watch?v=BUpky0h5_PE,https://www.youtube.com/watch?v=XP3cyRRAfX0,,good study!,3,The squirrel keep eating and the car leaves.,0:22,1,n/a,n/a,1,n/a,n/a,2,They showed the fountain and the volcano at disney.,n/a,2,They show statistics about girls and women in school.,n/a,,
3P458N04Q1FIH5TF71YIAG5B8KJ2X3,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:48 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Mon Apr 23 06:08:45 PDT 2018,,,3K5TEWLKGW9WALZFMRNUYVBSLL1VI6,A2JY56TZCEPK3J,Approved,Wed Apr 18 14:29:49 PDT 2018,Wed Apr 18 14:37:35 PDT 2018,Fri Apr 20 14:37:35 PDT 2018,2018-04-20 21:37:48 UTC,,,466,100% (118/118),100% (116/116),100% (115/115),https://www.youtube.com/watch?v=4W6VxtNZjok,https://www.youtube.com/watch?v=IRsUvDENjcY,https://www.youtube.com/watch?v=4dpMzSTI4UM,https://www.youtube.com/watch?v=BUpky0h5_PE,https://www.youtube.com/watch?v=XP3cyRRAfX0,,none,3,the squirrel runs off of the road,0:09,1,none,none,1,none,none,2,a water fountain is shown,none,2,A girl reads a science fair poster,none,,
3P458N04Q1FIH5TF71YIAG5B8KJ2X3,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:48 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Mon Apr 23 06:08:45 PDT 2018,,,3YDGXNSEO0S4R24NT9AGCGH156G84I,AE861G0AY5RGT,Approved,Wed Apr 18 21:26:56 PDT 2018,Wed Apr 18 21:47:14 PDT 2018,Fri Apr 20 21:47:14 PDT 2018,2018-04-21 04:47:48 UTC,,,1218,100% (1334/1334),100% (6/6),100% (5/5),https://www.youtube.com/watch?v=4W6VxtNZjok,https://www.youtube.com/watch?v=IRsUvDENjcY,https://www.youtube.com/watch?v=4dpMzSTI4UM,https://www.youtube.com/watch?v=BUpky0h5_PE,https://www.youtube.com/watch?v=XP3cyRRAfX0,,no,3,The squirrel runs of the road,0:08,1,n/a,n/a,1,n/a,n/a,3,A fountain is seen in the lake,0:38,3,the girl walks down the hall then Verizon comes to the screen.,0:42,,
3HRWUH63QU0548YYNED7ALHPQG05NN,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:48 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 26 06:41:30 PDT 2018,,,3B2X28YI3XD18N68F9N50GRG9JJ6B8,A68H7B1CV3DNO,Submitted,Tue Apr 24 08:49:02 PDT 2018,Tue Apr 24 09:00:31 PDT 2018,Thu Apr 26 09:00:31 PDT 2018,,,,689,100% (5/5),100% (5/5),100% (5/5),https://www.youtube.com/watch?v=56b09ZyLaWk,https://www.youtube.com/watch?v=BemkXyTc81w,https://www.youtube.com/watch?v=Bnb5iX9aunc,https://www.youtube.com/watch?v=KTJ7BPvw-Co,https://www.youtube.com/watch?v=RvUIbqKyppY,,Completed.,3,"In this case, a man is cuddling with a his dog.",0:06,3,A guy removes a girl's Bra with his leg.,0:10,3,"In this case, there is a picture with a soldier raising his hand up.",0:04,3,A basketball player makes a dunk.,1:06,3,A guy stands up from the pitch and walked off,0:05,,
3HRWUH63QU0548YYNED7ALHPQG05NN,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:48 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 26 06:41:30 PDT 2018,,,3J4Q2Z4UTZ1M68N3P9XZTZLSJH9QWT,A3HZ8JZAJB124J,Submitted,Mon Apr 23 06:57:03 PDT 2018,Mon Apr 23 07:08:15 PDT 2018,Wed Apr 25 07:08:15 PDT 2018,,,,672,0% (0/0),0% (0/0),0% (0/0),https://www.youtube.com/watch?v=56b09ZyLaWk,https://www.youtube.com/watch?v=BemkXyTc81w,https://www.youtube.com/watch?v=Bnb5iX9aunc,https://www.youtube.com/watch?v=KTJ7BPvw-Co,https://www.youtube.com/watch?v=RvUIbqKyppY,,no comments,3,He did not drink and drive.,0:46,2,eat up new potato thins cracker chips,0:00,2,Game of war fire age,0:00,2,"the art of rebound, drink of choice chocolate milk",0:00,3,"football's for girls, try rugby",0:25,,
3HRWUH63QU0548YYNED7ALHPQG05NN,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:48 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 26 06:41:30 PDT 2018,,,3LRKMWOKB6F98KQNYLR5WLH7KFQZ29,A2JY56TZCEPK3J,Submitted,Mon Apr 23 16:36:27 PDT 2018,Mon Apr 23 16:45:43 PDT 2018,Wed Apr 25 16:45:43 PDT 2018,,,,556,100% (118/118),100% (116/116),100% (115/115),https://www.youtube.com/watch?v=56b09ZyLaWk,https://www.youtube.com/watch?v=BemkXyTc81w,https://www.youtube.com/watch?v=Bnb5iX9aunc,https://www.youtube.com/watch?v=KTJ7BPvw-Co,https://www.youtube.com/watch?v=RvUIbqKyppY,,none,2,a guy is playing with his puppy,na,2,a guy is using his foot to undo a woman's bra,na,2,a game of war soldier is holding its arm in the air,na,2,a basketball player is drinking chocolate milk,na,2,a rugby player pretends to be hurt,na,,
3HRWUH63QU0548YYNED7ALHPQG05NN,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:48 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 26 06:41:30 PDT 2018,,,3PW9OPU9PRICDO5FQAID4RXV72T126,A1CF6U3GF7DZEJ,Submitted,Tue Apr 24 09:04:33 PDT 2018,Tue Apr 24 09:11:38 PDT 2018,Thu Apr 26 09:11:38 PDT 2018,,,,425,99% (2187/2199),100% (51/51),100% (45/45),https://www.youtube.com/watch?v=56b09ZyLaWk,https://www.youtube.com/watch?v=BemkXyTc81w,https://www.youtube.com/watch?v=Bnb5iX9aunc,https://www.youtube.com/watch?v=KTJ7BPvw-Co,https://www.youtube.com/watch?v=RvUIbqKyppY,,no,3,The young man comes home and hugs his dog.,0:45,3,The boy uses his leg to take off the girl's bra and the camera cuts away to a shot of the potato chips.,0:11,3,A ball of flame erupts and the camera cuts away to a shot of the video game.,0:11,3,NBA player Kevin Love takes a drink of chocolate milk.,1:06,3,The ad says football is for girls and tells people to try rugby instead.,0:06,,
3LOJFQ4BOXDZ0FSO573AG5OD92TKD5,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:48 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 26 06:41:29 PDT 2018,,,32KTQ2V7REDK9XC345GQY6TCBA19MZ,A17G3ELH11DM2M,Approved,Sat Apr 21 05:48:09 PDT 2018,Sat Apr 21 05:51:06 PDT 2018,Mon Apr 23 05:51:06 PDT 2018,2018-04-23 12:51:48 UTC,,,177,100% (66/66),100% (66/66),100% (65/65),https://www.youtube.com/watch?v=6XRXBrcdtWg,https://www.youtube.com/watch?v=pI_zfyJn5QU,https://www.youtube.com/watch?v=fq9mw8wR-1Q,https://www.youtube.com/watch?v=_WXDXoy9wrM,https://www.youtube.com/watch?v=URwgy0J1ObI,,N/A,2,a blond woman is talking about boxing,N/A,3,a bottle of beer with a hole in it is shown,1:30,2,a pen is put on a white background,N/A,2,a woman's face with makeup on is shown,N/A,1,N/A,N/A,,
3LOJFQ4BOXDZ0FSO573AG5OD92TKD5,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:48 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 26 06:41:29 PDT 2018,,,3JZQSN0I3R8TIX7UWOINVXVQIKSGFU,A15WCNO32MHBAF,Approved,Fri Apr 20 11:47:51 PDT 2018,Fri Apr 20 12:07:15 PDT 2018,Sun Apr 22 12:07:15 PDT 2018,2018-04-22 19:07:48 UTC,,,1164,100% (109/109),100% (1/1),100% (1/1),https://www.youtube.com/watch?v=6XRXBrcdtWg,https://www.youtube.com/watch?v=pI_zfyJn5QU,https://www.youtube.com/watch?v=fq9mw8wR-1Q,https://www.youtube.com/watch?v=_WXDXoy9wrM,https://www.youtube.com/watch?v=URwgy0J1ObI,,No,3,A blue Dove logo appears.,0:41,3,An Inside Amy Schumar ad plays.,1:30,3,She lays her pen down and there is a Solidarites International logo,1:30,3,a multicolored Smashbox logo appears,1:16,1,N/A,N/A,,
3LOJFQ4BOXDZ0FSO573AG5OD92TKD5,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:48 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 26 06:41:29 PDT 2018,,,3EFE17QCRD3GMY7RME04NWQ6MIQHSK,A1CF6U3GF7DZEJ,Submitted,Mon Apr 23 13:13:08 PDT 2018,Mon Apr 23 13:22:42 PDT 2018,Wed Apr 25 13:22:42 PDT 2018,,,,574,99% (2187/2199),100% (51/51),100% (45/45),https://www.youtube.com/watch?v=6XRXBrcdtWg,https://www.youtube.com/watch?v=pI_zfyJn5QU,https://www.youtube.com/watch?v=fq9mw8wR-1Q,https://www.youtube.com/watch?v=_WXDXoy9wrM,https://www.youtube.com/watch?v=URwgy0J1ObI,,No,3,The boxer suddenly stops and starts to laugh.,0:40,3,A bottle of beer is shown with a hole in it suitable for sex.,1:30,3,The add announces that contaminated water is the leading cause of death in the world.,1:01,3,The makeup artist shows off a variety of lipstick types.,1:07,1,N/A,N/A,,
3LOJFQ4BOXDZ0FSO573AG5OD92TKD5,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:48 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 26 06:41:29 PDT 2018,,,3VFJCI1K40XQLNC3NJIHCM99LHJRGY,A2JY56TZCEPK3J,Submitted,Mon Apr 23 18:00:56 PDT 2018,Mon Apr 23 18:13:32 PDT 2018,Wed Apr 25 18:13:32 PDT 2018,,,,756,100% (118/118),100% (116/116),100% (115/115),https://www.youtube.com/watch?v=6XRXBrcdtWg,https://www.youtube.com/watch?v=pI_zfyJn5QU,https://www.youtube.com/watch?v=fq9mw8wR-1Q,https://www.youtube.com/watch?v=_WXDXoy9wrM,https://www.youtube.com/watch?v=URwgy0J1ObI,,none,2,a boxer is smiling at the camera,na,2,Amy schumer is talking to guys in a bar,na,2,a water ink design is displayed,na,2,a woman is holding different color nail polish colors in her fingers,na,1,na,na,,
3BO3NEOQM0FAWDZOLURWDO1UWV7AII,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:48 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Mon Apr 23 06:08:43 PDT 2018,,,3GD6L00D3TV2KS980S1XJ0BTDSBM1P,AXE0P7KYOCPR7,Approved,Thu Apr 19 10:36:17 PDT 2018,Thu Apr 19 10:44:23 PDT 2018,Sat Apr 21 10:44:23 PDT 2018,2018-04-21 17:44:48 UTC,,,486,100% (63/63),100% (49/49),100% (32/32),https://www.youtube.com/watch?v=7ifmgu23ofk,https://www.youtube.com/watch?v=vsrjiL1gV6I,https://www.youtube.com/watch?v=7ClI2bp__Bs,https://www.youtube.com/watch?v=RfCubGgMkms,https://www.youtube.com/watch?v=xw1NIDFUdJI,,No,3,The woman urges viewers to visit the website if they liked the decor in the video,0:47,3,The girl laughs while lying next to the book as stationary items from the room are shown,0:41,3,The delivery man appears at the door and reveals that he's delivered food to the men before,0:14,1,N/A,N/A,3,The man realizes that he cleaned the ice off of the wrong car,0:24,,
3BO3NEOQM0FAWDZOLURWDO1UWV7AII,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:48 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Mon Apr 23 06:08:43 PDT 2018,,,3PPTZCWALRIQ03S80WH6S3FA0CUZQV,A1WLFFB5SYP7OF,Approved,Fri Apr 20 11:43:28 PDT 2018,Fri Apr 20 12:01:36 PDT 2018,Sun Apr 22 12:01:36 PDT 2018,2018-04-22 19:01:48 UTC,,,1088,100% (3/3),100% (3/3),100% (3/3),https://www.youtube.com/watch?v=7ifmgu23ofk,https://www.youtube.com/watch?v=vsrjiL1gV6I,https://www.youtube.com/watch?v=7ClI2bp__Bs,https://www.youtube.com/watch?v=RfCubGgMkms,https://www.youtube.com/watch?v=xw1NIDFUdJI,,No,2,Gives a link to learn more.,N/A,3,The credits for the film were shown.,0:46,3,Delivery driver shows up at the door.,0:20,1,N/A,N/A,3,Get free coffee for the rest of the year.,0:29,,
3BO3NEOQM0FAWDZOLURWDO1UWV7AII,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:48 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Mon Apr 23 06:08:43 PDT 2018,,,3VAR3R6G1QZ8VVE5CTPPQEN6M43O89,A13BZCNJ0WR1T7,Approved,Sat Apr 21 07:15:32 PDT 2018,Sat Apr 21 07:33:43 PDT 2018,Mon Apr 23 07:33:43 PDT 2018,2018-04-23 14:33:48 UTC,,,1091,100% (6/6),100% (6/6),100% (6/6),https://www.youtube.com/watch?v=7ifmgu23ofk,https://www.youtube.com/watch?v=vsrjiL1gV6I,https://www.youtube.com/watch?v=7ClI2bp__Bs,https://www.youtube.com/watch?v=RfCubGgMkms,https://www.youtube.com/watch?v=xw1NIDFUdJI,,N/A,2,at the end of the video the lady points to a link asking viewer if they like what they see then click on it.,N/A,3,at the end the screen fade showing credits to who made the video and then a hashtag.,0:08,3,Someone open the door and the delivery guy sings a song and hands the delivery food.,0:02,1,N/A,N/A,3,Screen fades to about getting free coffee for the year and you could hear a car beep sound.,0:27,,
3BO3NEOQM0FAWDZOLURWDO1UWV7AII,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:48 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Mon Apr 23 06:08:43 PDT 2018,,,3ZAK8W07I5CLQBTZDBOJW59DLPW0UM,A2C27YTQSQ1GXS,Approved,Fri Apr 20 06:13:27 PDT 2018,Fri Apr 20 06:21:01 PDT 2018,Sun Apr 22 06:21:01 PDT 2018,2018-04-22 13:21:48 UTC,,,454,100% (7/7),100% (6/6),100% (6/6),https://www.youtube.com/watch?v=7ifmgu23ofk,https://www.youtube.com/watch?v=vsrjiL1gV6I,https://www.youtube.com/watch?v=7ClI2bp__Bs,https://www.youtube.com/watch?v=RfCubGgMkms,https://www.youtube.com/watch?v=xw1NIDFUdJI,,no,2,its a video about decorating your space,0:00,2,a burn book on kendall jenner,0:00,3,a music video about food. the four singers are standing,:21,1,nothing video was unavailable,0:00,3,the man uses a car alarm,:19,,
