HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.video_url_1,Input.video_url_2,Input.video_url_3,Input.video_url_4,Input.video_url_5,Answer.doNotRedirect,Answer.tag3,Answer.vid1tag1,Answer.vid1tag2,Answer.vid1tag3,Answer.vid2tag1,Answer.vid2tag2,Answer.vid2tag3,Answer.vid3tag1,Answer.vid3tag2,Answer.vid3tag3,Answer.vid4tag1,Answer.vid4tag2,Answer.vid4tag3,Answer.vid5tag1,Answer.vid5tag2,Answer.vid5tag3,Approve,Reject
3YZ7A3YHR5R2KLQ3VAUT9FRVDF85SZ,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:49 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 26 06:41:38 PDT 2018,,,3DYGAII7PM6WMZQ2DNJ415DWQ6LQPL,AVJQCYPOW6LOA,Approved,Wed Apr 18 06:22:39 PDT 2018,Wed Apr 18 06:32:34 PDT 2018,Fri Apr 20 06:32:34 PDT 2018,2018-04-20 13:32:48 UTC,,,595,100% (1529/1530),100% (18/18),100% (16/16),https://www.youtube.com/watch?v=9Ac-PGCfxFE,https://www.youtube.com/watch?v=nVtWGS1bAtU,https://www.youtube.com/watch?v=XgUJP6xGHOs,https://www.youtube.com/watch?v=vTbG8OQcE1o,https://www.youtube.com/watch?v=QeVy6TnjKZg,,Last video was not available to watch.,3,Makes you aware the game is available March 4th 2016.,0:32,3,Oppo Camera phone has brighter built in filters.,0:09,2,Nescafe gets you started up for the day.,No climax,3,The taco hummus made with Old El Paso is ready.,0:27,1,Video not available,Video is not available.,,
3YZ7A3YHR5R2KLQ3VAUT9FRVDF85SZ,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:49 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 26 06:41:38 PDT 2018,,,3PH3VY7DJMVVK0OUC5GCKSXWO0GZWE,A313H0SD854FGX,Approved,Mon Apr 16 22:59:53 PDT 2018,Mon Apr 16 23:07:21 PDT 2018,Wed Apr 18 23:07:21 PDT 2018,2018-04-19 06:07:48 UTC,,,448,100% (1/1),100% (1/1),100% (1/1),https://www.youtube.com/watch?v=9Ac-PGCfxFE,https://www.youtube.com/watch?v=nVtWGS1bAtU,https://www.youtube.com/watch?v=XgUJP6xGHOs,https://www.youtube.com/watch?v=vTbG8OQcE1o,https://www.youtube.com/watch?v=QeVy6TnjKZg,,ITS EASY TO TO DO,2,The Legend of Zelda: Twilight Princess FEIGTING WITH TWO OTHER,MM:SS,3,Selfie Expert OPPO F1 TVC with Hrithik Roshan and Sonam Kapoor,MM:SS,3,"OLD INDIAN ADs ""Nescafe""",MM:SS,3,Try this new twist on hummus by adding Old El Paso Taco Seasoning!,MM:SS,1,THERE IS NO VEDIO,MM:SS,,
3YZ7A3YHR5R2KLQ3VAUT9FRVDF85SZ,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:49 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 26 06:41:38 PDT 2018,,,37UQDCYH6YTZL1IJ30JX76LJ7M9V7S,A3BXT78QXFC6F3,Submitted,Tue Apr 24 07:30:57 PDT 2018,Tue Apr 24 07:49:41 PDT 2018,Thu Apr 26 07:49:41 PDT 2018,,,,1124,0% (0/0),0% (0/0),0% (0/0),https://www.youtube.com/watch?v=9Ac-PGCfxFE,https://www.youtube.com/watch?v=nVtWGS1bAtU,https://www.youtube.com/watch?v=XgUJP6xGHOs,https://www.youtube.com/watch?v=vTbG8OQcE1o,https://www.youtube.com/watch?v=QeVy6TnjKZg,,no,2,The character entered a maze or cave of some sort.,I did not see anything of a climax,2,The aldy is taking a selifie of herself with her phone camera.,n/a,2,There is just a bunch of random videos of people drinking nescafe,na,2,they made a taco hummus with old el paso brand,na,1,The video was not available,na,,
3OKP4QVBP2VW0MTTV6RTSCOEHIFAGQ,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:47 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 26 06:41:26 PDT 2018,,,33C7UALJVMWNZ3746RREEIAYTHQ81F,A17B2LOOCIKW87,Approved,Tue Apr 17 05:57:34 PDT 2018,Tue Apr 17 06:05:48 PDT 2018,Thu Apr 19 06:05:48 PDT 2018,2018-04-19 13:06:48 UTC,,,494,92% (12/13),91% (10/11),100% (10/10),https://www.youtube.com/watch?v=AEMK1O0BDqA,https://www.youtube.com/watch?v=JkBNmBQb5qY,https://www.youtube.com/watch?v=jRCTcUh-XOc,https://www.youtube.com/watch?v=7iSA4FPLPv0,https://www.youtube.com/watch?v=rw5arTc26-0,,none.,3,Chris Haslam skates off on his skate board,1:40,3,STEPHEN CURRY makes a basket.,0:53,3,The man shares his Cadbury bar with the other girl.,0:35,3,The woman covers the dogs eyes.,0:36,3,The ad shows the man after brushing his teeth with Anchor White Toothpaste,0:48,,
3OKP4QVBP2VW0MTTV6RTSCOEHIFAGQ,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:47 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 26 06:41:26 PDT 2018,,,37Q970SNZF65INMDKPXJV9AZ5HE1S1,AQ2U4H38MELRY,Approved,Thu Apr 19 07:06:05 PDT 2018,Thu Apr 19 07:18:44 PDT 2018,Sat Apr 21 07:18:44 PDT 2018,2018-04-21 14:18:48 UTC,,,759,100% (2/2),100% (2/2),100% (2/2),https://www.youtube.com/watch?v=AEMK1O0BDqA,https://www.youtube.com/watch?v=JkBNmBQb5qY,https://www.youtube.com/watch?v=jRCTcUh-XOc,https://www.youtube.com/watch?v=7iSA4FPLPv0,https://www.youtube.com/watch?v=rw5arTc26-0,,none.,3,He puts the wheels on his skateboard and skates towards the skate park. Then it shows us the board brand.,1:11,3,"He makes the last basket, then it shows the shoe being advertised.",0:56,3,It shows us the chocolate bar that's being advertised.,0:29,3,"The woman covers the dog's eyes, then it shows the brand being advertised.",0:38,3,We learn that the guy's teeth are so strong because he uses the toothpaste being advertised.,0:47,,
3OKP4QVBP2VW0MTTV6RTSCOEHIFAGQ,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:47 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 26 06:41:26 PDT 2018,,,3LQ8PUHQFMQRSK4VH26QJUKJDK0IH5,A1CF6U3GF7DZEJ,Submitted,Mon Apr 23 10:26:26 PDT 2018,Mon Apr 23 10:36:55 PDT 2018,Wed Apr 25 10:36:55 PDT 2018,,,,629,99% (2187/2199),100% (51/51),100% (45/45),https://www.youtube.com/watch?v=AEMK1O0BDqA,https://www.youtube.com/watch?v=JkBNmBQb5qY,https://www.youtube.com/watch?v=jRCTcUh-XOc,https://www.youtube.com/watch?v=7iSA4FPLPv0,https://www.youtube.com/watch?v=rw5arTc26-0,,No,3,1:13,The skateboarder rides away into the sun.,3,Steph Curry walks away from the court after having made a shot.,0:52,3,The woman leans against her date's shoulder.,0:35,3,The lady covers her dog's eyes so she will not see the sex scene.,0:29,3,The woman smiles as her boyfriend or husband eats the cake.,0:47,,
3OKP4QVBP2VW0MTTV6RTSCOEHIFAGQ,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:47 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 26 06:41:26 PDT 2018,,,3X66WABAJXGY2LR1CTHLUO6TF1K3GJ,AXE0P7KYOCPR7,Submitted,Mon Apr 23 04:22:35 PDT 2018,Mon Apr 23 04:34:28 PDT 2018,Wed Apr 25 04:34:28 PDT 2018,,,,713,100% (63/63),100% (49/49),100% (32/32),https://www.youtube.com/watch?v=AEMK1O0BDqA,https://www.youtube.com/watch?v=JkBNmBQb5qY,https://www.youtube.com/watch?v=jRCTcUh-XOc,https://www.youtube.com/watch?v=7iSA4FPLPv0,https://www.youtube.com/watch?v=rw5arTc26-0,,No,3,The man skates off on his apparently unharmed skateboard,1:10,3,The athlete makes a basket and walks off-screen,0:54,3,The woman in the middle rests her head on the man's shoulder,0:28,3,The watching woman covers her dog's eyes,0:30,3,The woman watches adoringly as the man happily eats the cake,0:28,,
3ZG552ORAM2QDGOK7MX0MV8QS9B2V0,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:47 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Mon Apr 23 06:08:35 PDT 2018,,,3DI28L7YXBC484HVJUDE6S6K4P61EZ,A2JY56TZCEPK3J,Approved,Wed Apr 18 22:05:13 PDT 2018,Wed Apr 18 22:19:06 PDT 2018,Fri Apr 20 22:19:06 PDT 2018,2018-04-21 05:19:48 UTC,,,833,100% (118/118),100% (116/116),100% (115/115),https://www.youtube.com/watch?v=Ar7Fj1LzFp8,https://www.youtube.com/watch?v=f1ZK7T5dezI,https://www.youtube.com/watch?v=oAYn2lwc3Yo,https://www.youtube.com/watch?v=W6gfvDxLlOQ,https://www.youtube.com/watch?v=zKaIlT_lK1s,,none,2,a couple is eating at a table together,na,2,a nfl player comes into a classroom auditorium,na,2,the pogo logo is displayed,na,1,na,na,2,chuck norris is seen again,na,,
3ZG552ORAM2QDGOK7MX0MV8QS9B2V0,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:47 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Mon Apr 23 06:08:35 PDT 2018,,,3K9FOBBF2IHLSHYC53YGGU97GVCNLW,AVJQCYPOW6LOA,Approved,Sat Apr 21 19:36:20 PDT 2018,Sat Apr 21 19:46:12 PDT 2018,Mon Apr 23 19:46:12 PDT 2018,2018-04-24 02:46:48 UTC,,,592,100% (1529/1530),100% (18/18),100% (16/16),https://www.youtube.com/watch?v=Ar7Fj1LzFp8,https://www.youtube.com/watch?v=f1ZK7T5dezI,https://www.youtube.com/watch?v=oAYn2lwc3Yo,https://www.youtube.com/watch?v=W6gfvDxLlOQ,https://www.youtube.com/watch?v=zKaIlT_lK1s,,One video is not available.,3,Maggi Hot and sweet chilli sauce it's so different.,0:21,3,Xbox NFL the last player comes in at the very end.,0:44,3,Play Pogo online.Play relax escape.,0:03,1,Video unavailable.,Video unavailable.,3,Chuck Norris approves World Of Warcraft game.,0:08,,
3ZG552ORAM2QDGOK7MX0MV8QS9B2V0,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:47 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Mon Apr 23 06:08:35 PDT 2018,,,3LUY3GC630YMGHLNHOAY1EW1LPFP7Q,A3TZBZ92CQKQLG,Approved,Sat Apr 21 11:49:29 PDT 2018,Sat Apr 21 11:50:35 PDT 2018,Mon Apr 23 11:50:35 PDT 2018,2018-04-23 18:50:50 UTC,,,66,100% (20/20),100% (20/20),100% (20/20),https://www.youtube.com/watch?v=Ar7Fj1LzFp8,https://www.youtube.com/watch?v=f1ZK7T5dezI,https://www.youtube.com/watch?v=oAYn2lwc3Yo,https://www.youtube.com/watch?v=W6gfvDxLlOQ,https://www.youtube.com/watch?v=zKaIlT_lK1s,,NO,1,NO,NO,1,NO,NO,1,NO,NO,1,NO,NO,1,NO,NO,,
3ZG552ORAM2QDGOK7MX0MV8QS9B2V0,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:47 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Mon Apr 23 06:08:35 PDT 2018,,,3SITXWYCNW7ER2Q4GWWV0T406BAXBX,A3QXTQ04O5EMVI,Approved,Fri Apr 20 06:26:26 PDT 2018,Fri Apr 20 06:35:58 PDT 2018,Sun Apr 22 06:35:58 PDT 2018,2018-04-22 13:36:48 UTC,,,572,100% (2/2),100% (1/1),100% (1/1),https://www.youtube.com/watch?v=Ar7Fj1LzFp8,https://www.youtube.com/watch?v=f1ZK7T5dezI,https://www.youtube.com/watch?v=oAYn2lwc3Yo,https://www.youtube.com/watch?v=W6gfvDxLlOQ,https://www.youtube.com/watch?v=zKaIlT_lK1s,,no,3,Guy tries the sauce and says you are so different baby,0:24,3,Marshan sneaks into the classroom,0:06,2,"Pogo bowl logo comes on and says play, relax, escape.",N/A,1,N/A,N/A,3,"Chuck Norris says I'm Chuck Norris and I approved this game, then WoW logo ends, try it free.",0:21,,
3ICOHX7ENC92FVZKX94C33RPVGO0E8,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:47 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Mon Apr 23 06:08:25 PDT 2018,,,38SKSKU7R2VTEGNL8NLOBMDQUMUIL3,A2EL1B9BOAJID,Approved,Wed Apr 18 13:15:10 PDT 2018,Wed Apr 18 13:21:52 PDT 2018,Fri Apr 20 13:21:52 PDT 2018,2018-04-20 20:22:48 UTC,,,402,100% (12/12),100% (12/12),100% (12/12),https://www.youtube.com/watch?v=A-taWymx1WI,https://www.youtube.com/watch?v=dSEI_Iny_zc,https://www.youtube.com/watch?v=rV9I-xX5AOg,https://www.youtube.com/watch?v=wurSu_bJ97U,https://www.youtube.com/watch?v=N55Xcid1eWg,,the last one had no plot so it had no climax,3,"the screen says ""five nights at freddy's 4""",0:55,3,"the announcer says ""unveiling the new bottle""",0:12,2,"the screen says ""israel: land of creation""",no  climax,3,"the actor says ""and it's nothing without me"" and the screen says W #MyWilson",0:27,2,"the actor says ""publix: where shopping is a pleasure"" and it's shown on the screen",no climax,,
3ICOHX7ENC92FVZKX94C33RPVGO0E8,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:47 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Mon Apr 23 06:08:25 PDT 2018,,,3DI28L7YXBC484HVJUDE6S6K4WM1ET,A17G3ELH11DM2M,Approved,Sat Apr 21 05:36:26 PDT 2018,Sat Apr 21 05:39:57 PDT 2018,Mon Apr 23 05:39:57 PDT 2018,2018-04-23 12:40:48 UTC,,,211,100% (66/66),100% (66/66),100% (65/65),https://www.youtube.com/watch?v=A-taWymx1WI,https://www.youtube.com/watch?v=dSEI_Iny_zc,https://www.youtube.com/watch?v=rV9I-xX5AOg,https://www.youtube.com/watch?v=wurSu_bJ97U,https://www.youtube.com/watch?v=N55Xcid1eWg,,N/A,3,a monster jumps out of a closet,0:55,3,baileys is poured into a glass,0:14,2,people are playing on the beach,N/A,3,a group of football players is on a field,0:57,2,people are talking about publix,N/A,,
3ICOHX7ENC92FVZKX94C33RPVGO0E8,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:47 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Mon Apr 23 06:08:25 PDT 2018,,,3LBXNTKX0STV39B7ICIZ9N9AIYFX95,A2B153AHPWHLH1,Approved,Mon Apr 16 20:10:55 PDT 2018,Mon Apr 16 20:25:04 PDT 2018,Wed Apr 18 20:25:04 PDT 2018,2018-04-19 03:25:48 UTC,,,849,100% (2/2),100% (1/1),100% (1/1),https://www.youtube.com/watch?v=A-taWymx1WI,https://www.youtube.com/watch?v=dSEI_Iny_zc,https://www.youtube.com/watch?v=rV9I-xX5AOg,https://www.youtube.com/watch?v=wurSu_bJ97U,https://www.youtube.com/watch?v=N55Xcid1eWg,,"The first one had a climax, the second one kind of had a climax, but the last three did not have a climax.",3,"The rabbit, or whatever it is, jumps out of the closet at you.",0:56,3,"Girl dives into a glass, then they show the new bottle.",0:10,2,"A couple swirls around on the beach, then they cut to a text screen, but no real climax.",0:00,2,"You see a football team on the field from behind, then it cuts to a text screen saying (add your story), no climax.",0:00,2,"An older couple is walking in Publix and the guy turns around and say's, (you'll be glad you did)  then it cuts to the text screen for Publix.  No climax",0:00,,
3ICOHX7ENC92FVZKX94C33RPVGO0E8,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:47 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Mon Apr 23 06:08:25 PDT 2018,,,3N4BPTXIO9QN3103H4Y1FPOMZH7UKF,A2JY56TZCEPK3J,Approved,Wed Apr 18 12:12:31 PDT 2018,Wed Apr 18 12:26:20 PDT 2018,Fri Apr 20 12:26:20 PDT 2018,2018-04-20 19:26:48 UTC,,,829,100% (118/118),100% (116/116),100% (115/115),https://www.youtube.com/watch?v=A-taWymx1WI,https://www.youtube.com/watch?v=dSEI_Iny_zc,https://www.youtube.com/watch?v=rV9I-xX5AOg,https://www.youtube.com/watch?v=wurSu_bJ97U,https://www.youtube.com/watch?v=N55Xcid1eWg,,none,3,a monster jumps out,0:52,3,A woman mimics the pouring of a drink.,0:10,2,A couple hugs,na,3,football players walk onto the field,0:45,3,a man is walking in a pharmacy,0:40,,
3IKDQS3DQEYYPSWM58NNJJRIWYSICS,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:48 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Mon Apr 23 06:08:50 PDT 2018,,,3MD9PLUKKJC5X6FGK4PPO9K5VV9NZM,A2JY56TZCEPK3J,Approved,Wed Apr 18 16:15:00 PDT 2018,Wed Apr 18 16:23:33 PDT 2018,Fri Apr 20 16:23:33 PDT 2018,2018-04-20 23:23:48 UTC,,,513,100% (118/118),100% (116/116),100% (115/115),https://www.youtube.com/watch?v=BDumsN1NCGg,https://www.youtube.com/watch?v=cc-ClutaN_I,https://www.youtube.com/watch?v=KY82nmR7U4o,https://www.youtube.com/watch?v=-NmjyP-Oqz0,https://www.youtube.com/watch?v=Rv3niQ-w3y0,,NONE,2,tED cRUZ IS SHOWN WITH A LONG NOSE,NA,3,A CITY IS SHOWN,0.2,2,TWO GUYS HIGH FIVE,NA,2,A CHARACTER STANDS ON A CLIFF OVERLOOKING THE TUNDRA,NA,2,lEBRON jAMES LAUGHS,NA,,
3IKDQS3DQEYYPSWM58NNJJRIWYSICS,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:48 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Mon Apr 23 06:08:50 PDT 2018,,,3RWE2M8QWI88VL9QGACXIAHJDZNN0D,A3TM9RWWBPQBVM,Approved,Sun Apr 22 16:36:01 PDT 2018,Sun Apr 22 16:42:21 PDT 2018,Tue Apr 24 16:42:21 PDT 2018,2018-04-24 23:42:48 UTC,,,380,100% (35/35),100% (35/35),100% (35/35),https://www.youtube.com/watch?v=BDumsN1NCGg,https://www.youtube.com/watch?v=cc-ClutaN_I,https://www.youtube.com/watch?v=KY82nmR7U4o,https://www.youtube.com/watch?v=-NmjyP-Oqz0,https://www.youtube.com/watch?v=Rv3niQ-w3y0,,none,2,Shows a picture of Ted Cruz with a long nose,N/A,3,Shows the logo and website for Assassin's Creed,0:58,3,The video fades to black,0:14,3,Shows the schedule release for Kubo and the Two Strings,0:21,3,Shows the logo for Nike,0:56,,
3IKDQS3DQEYYPSWM58NNJJRIWYSICS,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:48 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Mon Apr 23 06:08:50 PDT 2018,,,3SITXWYCNW7ER2Q4GWWV0T4068KXB1,AXE0P7KYOCPR7,Approved,Thu Apr 19 10:04:03 PDT 2018,Thu Apr 19 10:19:41 PDT 2018,Sat Apr 21 10:19:41 PDT 2018,2018-04-21 17:19:49 UTC,,,938,100% (63/63),100% (49/49),100% (32/32),https://www.youtube.com/watch?v=BDumsN1NCGg,https://www.youtube.com/watch?v=cc-ClutaN_I,https://www.youtube.com/watch?v=KY82nmR7U4o,https://www.youtube.com/watch?v=-NmjyP-Oqz0,https://www.youtube.com/watch?v=Rv3niQ-w3y0,,No,3,The politician's nose continues growing and wrapping around his neck,0:19,3,A bird is shown flying over the cathedral and towards the rest of the city,0:55,3,Two men high five,0:17,3,The main character is shown standing on a cliff overlooking a small town,0:18,3,The man laughs and continues playing,0:49,,
3IKDQS3DQEYYPSWM58NNJJRIWYSICS,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:48 PDT 2018,4,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Mon Apr 23 06:08:50 PDT 2018,,,3XUHV3NRVLWFGW9GAINWULGE8R9H5V,A3TS2NCBAB9L6V,Approved,Fri Apr 20 22:37:51 PDT 2018,Fri Apr 20 22:48:24 PDT 2018,Sun Apr 22 22:48:24 PDT 2018,2018-04-23 05:48:48 UTC,,,633,100% (19/19),100% (19/19),100% (19/19),https://www.youtube.com/watch?v=BDumsN1NCGg,https://www.youtube.com/watch?v=cc-ClutaN_I,https://www.youtube.com/watch?v=KY82nmR7U4o,https://www.youtube.com/watch?v=-NmjyP-Oqz0,https://www.youtube.com/watch?v=Rv3niQ-w3y0,,no comment,2,"A voiceover says that ""New Day Independent Media Committee, Inc."" is responsible for the content.",no climax,3,"""Assassin's Creed"" appears on the screen.",1:30,3,"""Knockerball"" appears on the screen along with the website address.",0:14,3,"""In theaters August 19 in real 3D"" appears on the screen.",0:27,3,"""nikebasketball.com"" and the Nike logo appear on the screen.",0:56,,
3XUSYT70ITZXNPLK1ETSXL94V4N0DF,3W679PTMVNUVU91TKMWAWP18H19BXY,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.40 ,Mon Apr 16 13:24:46 PDT 2018,5,BatchId:3197141;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 19 18:25:44 PDT 2018,,,36WLNQG78085L2ZNLR63C4JTQ3UBET,A17G3ELH11DM2M,Approved,Thu Apr 19 14:45:35 PDT 2018,Thu Apr 19 14:49:35 PDT 2018,Sat Apr 21 14:49:35 PDT 2018,2018-04-21 21:49:48 UTC,,,240,100% (66/66),100% (66/66),100% (65/65),https://www.youtube.com/watch?v=Bqfow_TmNh4,https://www.youtube.com/watch?v=fXT3Sma4-rg,https://www.youtube.com/watch?v=pk2hJRVijm0,https://www.youtube.com/watch?v=P0N5JcFqx4M,https://www.youtube.com/watch?v=q8MLuni8rzc,,N/A,2,there are three pandas on the game logo,N/A,3,a mercedes car is shown,0:18,2,a pan out of a resort is shown,N/A,2,a website is shown,N/A,3,a man kisses a man coming out of the water,0:21,,
